date,value,reported,computed,current_accounts,deposit_facility,reserve_requirements,marginal_lending,difference,check,method,source
2022-09-15,4686773.0,4686773.0,4686773.0,758178.0,4092946.0,164350.0,1.0,0.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2022.zip
2022-09-16,4650349.0,4650349.0,4650350.0,548080.0,4266620.0,164350.0,0.0,-1.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2022.zip
2022-09-19,4635885.0,4635885.0,4635886.0,531509.0,4268738.0,164350.0,11.0,-1.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2022.zip
2022-09-20,4618170.0,4618170.0,4618171.0,479711.0,4302813.0,164350.0,3.0,-1.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2022.zip
2022-09-21,4627619.0,4627619.0,4627620.0,480329.0,4311642.0,164350.0,1.0,-1.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2022.zip
2022-09-22,4634758.0,4634758.0,4634759.0,462325.0,4336794.0,164350.0,10.0,-1.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2022.zip
2022-09-23,4644229.0,4644229.0,4644229.0,403389.0,4405190.0,164350.0,0.0,0.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2022.zip
2022-09-26,4624775.0,4624775.0,4624775.0,416082.0,4373043.0,164350.0,0.0,0.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2022.zip
2022-09-27,4610693.0,4610693.0,4610693.0,366130.0,4408913.0,164350.0,0.0,0.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2022.zip
2022-09-28,4612839.0,4612839.0,4612839.0,307574.0,4469804.0,164350.0,189.0,0.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2022.zip
2022-09-29,4602992.0,4602992.0,4602993.0,293285.0,4474277.0,164350.0,219.0,-1.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2022.zip
2022-09-30,4531829.0,4531829.0,4531830.0,318251.0,4378209.0,164350.0,280.0,-1.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2022.zip
2022-10-03,4648381.0,4648381.0,4648381.0,345408.0,4467585.0,164350.0,262.0,0.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2022.zip
2022-10-04,4675269.0,4675269.0,4675270.0,272594.0,4567040.0,164350.0,14.0,-1.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2022.zip
2022-10-05,4674795.0,4674795.0,4674796.0,259551.0,4579609.0,164350.0,14.0,-1.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2022.zip
2022-10-06,4682500.0,4682500.0,4682500.0,254498.0,4592356.0,164350.0,4.0,0.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2022.zip
2022-10-07,4713763.0,4713763.0,4713763.0,251387.0,4626739.0,164350.0,13.0,0.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2022.zip
2022-10-10,4709094.0,4709094.0,4709094.0,296762.0,4576695.0,164350.0,13.0,0.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2022.zip
2022-10-11,4712016.0,4712016.0,4712017.0,244334.0,4632033.0,164350.0,0.0,-1.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2022.zip
2022-10-12,4712972.0,4712972.0,4712972.0,257372.0,4619953.0,164350.0,3.0,0.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2022.zip
2022-10-13,4702821.0,4702821.0,4702822.0,235895.0,4631277.0,164350.0,0.0,-1.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2022.zip
2022-10-14,4687564.0,4687564.0,4687564.0,232174.0,4619745.0,164350.0,5.0,0.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2022.zip
2022-10-17,4691546.0,4691546.0,4691547.0,235012.0,4620895.0,164350.0,10.0,-1.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2022.zip
2022-10-18,4686980.0,4686980.0,4686981.0,226657.0,4625218.0,164350.0,544.0,-1.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2022.zip
2022-10-19,4684948.0,4684948.0,4684948.0,224358.0,4624940.0,164350.0,0.0,0.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2022.zip
2022-10-20,4675659.0,4675659.0,4675659.0,215943.0,4624067.0,164350.0,1.0,0.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2022.zip
2022-10-21,4674328.0,4674328.0,4674328.0,215642.0,4623036.0,164350.0,0.0,0.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2022.zip
2022-10-24,4660698.0,4660698.0,4660699.0,215466.0,4609687.0,164350.0,104.0,-1.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2022.zip
2022-10-25,4688170.0,4688170.0,4688170.0,218359.0,4634163.0,164350.0,2.0,0.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2022.zip
2022-10-26,4682238.0,4682238.0,4682238.0,214774.0,4631814.0,164350.0,0.0,0.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2022.zip
2022-10-27,4647216.0,4647216.0,4647216.0,221366.0,4590200.0,164350.0,0.0,0.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2022.zip
2022-10-28,4634164.0,4634164.0,4634164.0,231016.0,4567498.0,164350.0,0.0,0.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2022.zip
2022-10-31,4630192.0,4630192.0,4630192.0,279055.0,4515548.0,164350.0,61.0,0.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2022.zip
2022-11-01,4661185.0,4661185.0,4661186.0,312081.0,4513481.0,164350.0,26.0,-1.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2022.zip
2022-11-02,4678523.0,4678523.0,4678522.0,431317.0,4413857.0,166652.0,0.0,1.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2022.zip
2022-11-03,4678040.0,4678040.0,4678039.0,280290.0,4564401.0,166652.0,0.0,1.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2022.zip
2022-11-04,4689609.0,4689609.0,4689609.0,240197.0,4616064.0,166652.0,0.0,0.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2022.zip
2022-11-07,4684491.0,4684491.0,4684491.0,220045.0,4631098.0,166652.0,0.0,0.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2022.zip
2022-11-08,4693857.0,4693857.0,4693857.0,211547.0,4648962.0,166652.0,0.0,0.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2022.zip
2022-11-09,4720543.0,4720543.0,4720543.0,204858.0,4682347.0,166652.0,10.0,0.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2022.zip
2022-11-10,4729187.0,4729187.0,4729186.0,209404.0,4686434.0,166652.0,0.0,1.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2022.zip
2022-11-11,4740322.0,4740322.0,4740321.0,215028.0,4691956.0,166652.0,11.0,1.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2022.zip
2022-11-14,4748690.0,4748690.0,4748690.0,210580.0,4704818.0,166652.0,56.0,0.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2022.zip
2022-11-15,4732366.0,4732366.0,4732365.0,195805.0,4703304.0,166652.0,92.0,1.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2022.zip
2022-11-16,4698447.0,4698447.0,4698446.0,195725.0,4669374.0,166652.0,1.0,1.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2022.zip
2022-11-17,4707293.0,4707293.0,4707292.0,198666.0,4675279.0,166652.0,1.0,1.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2022.zip
2022-11-18,4683788.0,4683788.0,4683787.0,211529.0,4638947.0,166652.0,37.0,1.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2022.zip
2022-11-21,4672632.0,4672632.0,4672631.0,189566.0,4649717.0,166652.0,0.0,1.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2022.zip
2022-11-22,4665253.0,4665253.0,4665252.0,211833.0,4620072.0,166652.0,1.0,1.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2022.zip
2022-11-23,4416843.0,4416843.0,4416843.0,196110.0,4387400.0,166652.0,15.0,0.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2022.zip
2022-11-24,4403782.0,4403782.0,4403782.0,191434.0,4379030.0,166652.0,30.0,0.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2022.zip
2022-11-25,4385216.0,4385216.0,4385215.0,203439.0,4348458.0,166652.0,30.0,1.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2022.zip
2022-11-28,4397112.0,4397112.0,4397111.0,194112.0,4369772.0,166652.0,121.0,1.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2022.zip
2022-11-29,4421020.0,4421020.0,4421019.0,198209.0,4389507.0,166652.0,45.0,1.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2022.zip
2022-11-30,4426188.0,4426188.0,4426188.0,237200.0,4355780.0,166652.0,140.0,0.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2022.zip
2022-12-01,4485278.0,4485278.0,4485278.0,200298.0,4451632.0,166652.0,0.0,0.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2022.zip
2022-12-02,4497479.0,4497479.0,4497479.0,190171.0,4473960.0,166652.0,0.0,0.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2022.zip
2022-12-05,4497853.0,4497853.0,4497853.0,220887.0,4443618.0,166652.0,0.0,0.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2022.zip
2022-12-06,4509236.0,4509236.0,4509235.0,199326.0,4476561.0,166652.0,0.0,1.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2022.zip
2022-12-07,4497029.0,4497029.0,4497029.0,188169.0,4475512.0,166652.0,0.0,0.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2022.zip
2022-12-08,4493984.0,4493984.0,4493984.0,232078.0,4428558.0,166652.0,0.0,0.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2022.zip
2022-12-09,4507308.0,4507308.0,4507308.0,197865.0,4476095.0,166652.0,0.0,0.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2022.zip
2022-12-12,4493347.0,4493347.0,4493347.0,194830.0,4465176.0,166652.0,7.0,0.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2022.zip
2022-12-13,4502139.0,4502139.0,4502138.0,207370.0,4461420.0,166652.0,0.0,1.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2022.zip
2022-12-14,4520746.0,4520746.0,4520745.0,196837.0,4490560.0,166652.0,0.0,1.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2022.zip
2022-12-15,4485879.0,4485879.0,4485878.0,218699.0,4433832.0,166652.0,1.0,1.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2022.zip
2022-12-16,4479118.0,4479118.0,4479117.0,203829.0,4441940.0,166652.0,0.0,1.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2022.zip
2022-12-19,4481173.0,4481173.0,4481172.0,240267.0,4407558.0,166652.0,1.0,1.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2022.zip
2022-12-20,4474128.0,4474128.0,4474128.0,213167.0,4427616.0,166652.0,3.0,0.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2022.zip
2022-12-21,3987908.0,3987908.0,3987907.0,381462.0,3774735.0,168086.0,204.0,1.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2022.zip
2022-12-22,4029056.0,4029056.0,4029055.0,283690.0,3913451.0,168086.0,0.0,1.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2022.zip
2022-12-23,4029269.0,4029269.0,4029268.0,193124.0,4004387.0,168086.0,157.0,1.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2022.zip
2022-12-26,4029268.0,4029268.0,4029268.0,193124.0,4004387.0,168086.0,157.0,0.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2022.zip
2022-12-27,3988926.0,3988926.0,3988925.0,193171.0,3963927.0,168086.0,87.0,1.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2022.zip
2022-12-28,3980211.0,3980211.0,3980211.0,182081.0,3966385.0,168086.0,169.0,0.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2022.zip
2022-12-29,3937032.0,3937032.0,3937031.0,184176.0,3921044.0,168086.0,103.0,1.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2022.zip
2022-12-30,3829065.0,3829065.0,3829065.0,218883.0,3778787.0,168086.0,519.0,0.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2022.zip
2023-01-02,3947436.0,3947436.0,3947436.0,199383.0,3916434.0,168086.0,295.0,0.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2023.zip
2023-01-03,4029491.0,4029491.0,4029490.0,181566.0,4016173.0,168086.0,163.0,1.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2023.zip
2023-01-04,4073957.0,4073957.0,4073956.0,181562.0,4060535.0,168086.0,55.0,1.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2023.zip
2023-01-05,4100046.0,4100046.0,4100046.0,181358.0,4086778.0,168086.0,4.0,0.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2023.zip
2023-01-06,4119520.0,4119520.0,4119519.0,202285.0,4085320.0,168086.0,0.0,1.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2023.zip
2023-01-09,4122670.0,4122670.0,4122669.0,181975.0,4108780.0,168086.0,0.0,1.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2023.zip
2023-01-10,4133337.0,4133337.0,4133336.0,171377.0,4130057.0,168086.0,12.0,1.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2023.zip
2023-01-11,4128240.0,4128240.0,4128240.0,178193.0,4118158.0,168086.0,25.0,0.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2023.zip
2023-01-12,4118455.0,4118455.0,4118454.0,168152.0,4118388.0,168086.0,0.0,1.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2023.zip
2023-01-13,4130659.0,4130659.0,4130658.0,172501.0,4126243.0,168086.0,0.0,1.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2023.zip
2023-01-16,4139967.0,4139967.0,4139966.0,175578.0,4132474.0,168086.0,0.0,1.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2023.zip
2023-01-17,4150175.0,4150175.0,4150175.0,175240.0,4143021.0,168086.0,0.0,0.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2023.zip
2023-01-18,4149802.0,4149802.0,4149802.0,205276.0,4112612.0,168086.0,0.0,0.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2023.zip
2023-01-19,4157354.0,4157354.0,4157354.0,173251.0,4152189.0,168086.0,0.0,0.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2023.zip
2023-01-20,4168313.0,4168313.0,4168313.0,175138.0,4161261.0,168086.0,0.0,0.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2023.zip
2023-01-23,4161780.0,4161780.0,4161779.0,175974.0,4153891.0,168086.0,0.0,1.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2023.zip
2023-01-24,4167455.0,4167455.0,4167455.0,175943.0,4159598.0,168086.0,0.0,0.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2023.zip
2023-01-25,4105197.0,4105197.0,4105197.0,175075.0,4098295.0,168086.0,87.0,0.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2023.zip
2023-01-26,4101428.0,4101428.0,4101429.0,177445.0,4092072.0,168086.0,2.0,-1.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2023.zip
2023-01-27,4099585.0,4099585.0,4099584.0,175950.0,4091722.0,168086.0,2.0,1.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2023.zip
2023-01-30,4092221.0,4092221.0,4092221.0,188478.0,4071834.0,168086.0,5.0,0.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2023.zip
2023-01-31,4103689.0,4103689.0,4103688.0,274595.0,3997289.0,168086.0,110.0,1.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2023.zip
2023-02-01,4127579.0,4127579.0,4127579.0,186867.0,4108848.0,168086.0,50.0,0.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2023.zip
2023-02-02,4114112.0,4114112.0,4114112.0,192042.0,4090188.0,168086.0,32.0,0.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2023.zip
2023-02-03,4113414.0,4113414.0,4113413.0,202230.0,4079293.0,168086.0,24.0,1.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2023.zip
2023-02-06,4114364.0,4114364.0,4114363.0,242205.0,4040269.0,168086.0,25.0,1.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2023.zip
2023-02-07,4110101.0,4110101.0,4110100.0,184947.0,4093278.0,168086.0,39.0,1.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2023.zip
2023-02-08,4124883.0,4124883.0,4124883.0,363691.0,3925870.0,164638.0,40.0,0.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2023.zip
2023-02-09,4139018.0,4139018.0,4139017.0,215854.0,4087852.0,164638.0,51.0,1.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2023.zip
2023-02-10,4154433.0,4154433.0,4154433.0,180567.0,4138559.0,164638.0,55.0,0.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2023.zip
2023-02-13,4164946.0,4164946.0,4164945.0,173891.0,4155771.0,164638.0,79.0,1.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2023.zip
2023-02-14,4169761.0,4169761.0,4169761.0,166124.0,4168355.0,164638.0,80.0,0.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2023.zip
2023-02-15,4157566.0,4157566.0,4157566.0,165781.0,4156423.0,164638.0,0.0,0.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2023.zip
2023-02-16,4166610.0,4166610.0,4166610.0,167797.0,4163451.0,164638.0,0.0,0.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2023.zip
2023-02-17,4167703.0,4167703.0,4167702.0,164984.0,4167387.0,164638.0,31.0,1.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2023.zip
2023-02-20,4135939.0,4135939.0,4135938.0,172342.0,4128239.0,164638.0,5.0,1.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2023.zip
2023-02-21,4131668.0,4131668.0,4131668.0,171140.0,4125239.0,164638.0,73.0,0.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2023.zip
2023-02-22,4107993.0,4107993.0,4107993.0,161462.0,4111361.0,164638.0,192.0,0.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2023.zip
2023-02-23,4118294.0,4118294.0,4118293.0,171462.0,4111526.0,164638.0,57.0,1.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2023.zip
2023-02-24,4119361.0,4119361.0,4119360.0,172020.0,4112013.0,164638.0,35.0,1.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2023.zip
2023-02-27,4125053.0,4125053.0,4125051.0,173826.0,4116000.0,164638.0,137.0,2.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2023.zip
2023-02-28,4119676.0,4119676.0,4119675.0,179704.0,4104789.0,164638.0,180.0,1.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2023.zip
2023-03-01,4147109.0,4147109.0,4147109.0,170896.0,4140874.0,164638.0,23.0,0.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2023.zip
2023-03-02,4140550.0,4140550.0,4140550.0,175744.0,4129447.0,164638.0,3.0,0.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2023.zip
2023-03-03,4144561.0,4144561.0,4144561.0,170723.0,4138480.0,164638.0,4.0,0.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2023.zip
2023-03-06,4151749.0,4151749.0,4151748.0,170844.0,4145546.0,164638.0,4.0,1.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2023.zip
2023-03-07,4151921.0,4151921.0,4151921.0,171249.0,4145316.0,164638.0,6.0,0.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2023.zip
2023-03-08,4159289.0,4159289.0,4159289.0,175635.0,4148312.0,164638.0,20.0,0.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2023.zip
2023-03-09,4172898.0,4172898.0,4172897.0,172744.0,4164791.0,164638.0,0.0,1.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2023.zip
2023-03-10,4170602.0,4170602.0,4170602.0,176922.0,4158318.0,164638.0,0.0,0.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2023.zip
2023-03-13,4157090.0,4157090.0,4157090.0,187800.0,4133928.0,164638.0,0.0,0.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2023.zip
2023-03-14,4136763.0,4136763.0,4136763.0,191999.0,4109402.0,164638.0,0.0,0.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2023.zip
2023-03-15,4099843.0,4099843.0,4099842.0,233829.0,4030657.0,164638.0,6.0,1.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2023.zip
2023-03-16,4064709.0,4064709.0,4064708.0,243633.0,3985739.0,164638.0,26.0,1.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2023.zip
2023-03-17,4010034.0,4010034.0,4010034.0,234892.0,3939795.0,164638.0,15.0,0.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2023.zip
2023-03-20,4055051.0,4055051.0,4055051.0,337125.0,3882651.0,164638.0,87.0,0.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2023.zip
2023-03-21,4035944.0,4035944.0,4035944.0,209869.0,3990905.0,164638.0,192.0,0.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2023.zip
2023-03-22,4050187.0,4050187.0,4050188.0,360190.0,3855896.0,165827.0,71.0,-1.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2023.zip
2023-03-23,4064192.0,4064192.0,4064191.0,220507.0,4009578.0,165827.0,67.0,1.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2023.zip
2023-03-24,4056363.0,4056363.0,4056363.0,174741.0,4047506.0,165827.0,57.0,0.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2023.zip
2023-03-27,4037131.0,4037131.0,4037131.0,185610.0,4017427.0,165827.0,79.0,0.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2023.zip
2023-03-28,4027845.0,4027845.0,4027844.0,186203.0,4007528.0,165827.0,60.0,1.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2023.zip
2023-03-29,3916326.0,3916326.0,3916326.0,176032.0,3906210.0,165827.0,89.0,0.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2023.zip
2023-03-30,3916724.0,3916724.0,3916724.0,180367.0,3902297.0,165827.0,113.0,0.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2023.zip
2023-03-31,3867925.0,3867925.0,3867924.0,197351.0,3836568.0,165827.0,168.0,1.0,ok,ECB reported,https://www.ecb.europa.eu/stats/pdf/monetary/lm/liq_daily_2023.zip
